ticker,time,open,close,high,low,volume
VNINDEX,2025-05-30,1341.86,1332.6,1345.78,1328.69,911849296
VNINDEX,2025-06-02,1332.6,1336.3,1336.33,1322.95,860775405
VNINDEX,2025-06-03,1336.3,1347.25,1350.89,1336.3,1035220959
VNINDEX,2025-06-04,1347.25,1345.74,1351.14,1341.53,952672647
VNINDEX,2025-06-05,1345.74,1342.09,1347.49,1336.11,756976552
VNINDEX,2025-06-06,1342.09,1329.89,1344.92,1325.45,901235898
GVR,2025-05-30,29.5,28.7,29.5,28.6,3263743
GVR,2025-06-02,28.55,29.3,29.35,28.55,3276248
GVR,2025-06-03,29.4,29.5,29.65,29.25,3374560
GVR,2025-06-04,29.7,29.15,29.85,29.05,2091745
GVR,2025-06-05,29.2,29.2,29.7,29.1,2329925
GVR,2025-06-06,29.25,28.35,29.7,28.3,2887849
PHR,2025-05-30,53.0,51.3,53.0,51.1,875400
PHR,2025-06-02,51.2,51.0,51.4,49.0,567740
PHR,2025-06-03,50.9,50.8,51.8,50.8,619005
PHR,2025-06-04,50.8,51.3,52.2,50.8,497757
PHR,2025-06-05,51.8,50.6,52.5,50.6,563063
PHR,2025-06-06,50.8,50.7,51.5,50.3,554522
DRC,2025-05-30,21.25,20.9,21.25,20.8,491507
DRC,2025-06-02,20.8,20.7,20.9,20.55,670721
DRC,2025-06-03,21.0,20.95,21.1,20.75,624039
DRC,2025-06-04,21.0,20.95,21.0,20.8,519364
DRC,2025-06-05,21.0,22.15,22.4,21.0,1870454
DRC,2025-06-06,22.15,21.5,22.15,21.5,628443
DPR,2025-05-30,39.5,38.4,39.8,38.4,541175
DPR,2025-06-02,38.0,37.9,38.5,37.45,812541
DPR,2025-06-03,38.7,38.45,38.7,38.1,419723
DPR,2025-06-04,38.6,38.6,39.2,38.45,493343
DPR,2025-06-05,38.75,39.25,39.6,38.6,1148585
DPR,2025-06-06,39.5,38.6,39.6,38.6,638292
DRG,2025-05-30,8.3,8.3,8.3,8.3,2512
DRG,2025-06-02,8.3,8.2,8.3,8.2,4308
DRG,2025-06-03,8.2,8.4,8.4,8.0,7000
DRG,2025-06-04,8.4,8.5,8.6,8.4,24377
DRG,2025-06-05,8.5,8.5,8.6,8.5,4500
DRG,2025-06-06,8.5,8.6,9.0,8.2,16600
DRI,2025-05-30,12.2,11.8,12.2,11.7,1319985
DRI,2025-06-02,11.8,11.8,11.8,11.5,763014
DRI,2025-06-03,11.7,11.8,11.9,11.7,770200
DRI,2025-06-04,11.9,12.2,12.4,11.9,2353867
DRI,2025-06-05,12.2,12.9,13.1,12.1,3150030
DRI,2025-06-06,12.8,13.0,13.2,12.8,2753549
VRG,2025-05-30,19.0,18.7,19.3,18.7,9562
VRG,2025-06-02,19.0,18.8,19.0,18.8,921
VRG,2025-06-03,19.0,19.2,19.2,19.0,9300
VRG,2025-06-04,19.4,19.4,19.6,19.2,34784
VRG,2025-06-05,19.4,19.4,19.5,19.3,56567
VRG,2025-06-06,19.6,20.8,20.9,19.6,90919
